loan_id,customer_id,loan_amount,term_days,disbursement_date,interest_rate,repayment_schedule,customer_age,customer_gender,customer_region,employment_type,monthly_income,num_dependents,credit_score,previous_loans,previous_defaults,avg_days_late_prev,device_type,channel,debt_to_income,is_default_90d
LN108313,CUST202313,8880.25,90,04-10-2025 22:00,18.55,monthly,40,female,west,salaried,22234.16,2,728.239985,0,0,,ios,app,0.399,0
LN103100,CUST203100,8344.75,30,27-08-2025 16:01,19.64,weekly,37,male,central,salaried,111937.3,1,724.3080473,2,0,0.9,android,app,0.075,0
LN105703,CUST205703,6653.25,30,28-04-2025 23:45,17.34,monthly,40,male,south,salaried,1943,2,,3,0,16.2,android,branch,3.422,0
LN103898,CUST203898,7426.76,90,30-06-2025 13:51,13.9,biweekly,41,female,south,self_employed,10473.43,0,613.0149893,0,0,,android,branch,0.709,0
LN105440,CUST205440,6236.31,30,20-11-2024 22:40,8.2,monthly,34,male,south,salaried,9232.43,2,619.8870693,3,0,2.7,android,agent,0.675,0
LN107930,CUST201930,12502.1,30,05-05-2024 04:37,18.7,weekly,33,male,central,salaried,12203.64,2,,0,0,,android,agent,1.024,0
LN100621,CUST200621,6209.6,90,17-11-2023 02:17,11.91,monthly,36,female,south,unemployed,4419.61,1,,3,0,9.6,android,app,1.405,0
LN107235,CUST201235,4893.45,60,03-07-2025 02:18,14.75,monthly,28,female,north,unemployed,45094.66,1,,4,0,14.6,android,app,0.109,0
LN102498,CUST202498,14831.87,60,03-08-2024 08:24,26.93,monthly,39,female,south,salaried,24483.23,1,767.5628056,3,1,8.6,android,app,0.606,0
LN100713,CUST200713,1843.32,120,20-10-2024 09:56,20.16,weekly,38,female,central,salaried,155238.97,0,,0,0,,ios,agent,0.012,0
LN108403,CUST202403,7531.39,90,02-06-2025 14:43,16.62,weekly,38,female,west,salaried,162236.47,0,,1,1,,android,app,0.046,0
LN102855,CUST202855,4201.55,90,18-06-2025 16:43,21.84,monthly,46,female,north,self_employed,16883.91,0,725.9393659,3,0,3.4,android,app,0.249,0
LN104269,CUST204269,6355.41,90,05-12-2024 12:46,13.16,biweekly,18,male,central,informal,19719.51,0,,1,0,0.8,android,agent,0.322,0
LN102908,CUST202908,1369.15,30,08-10-2023 07:27,21.5,biweekly,45,female,south,unemployed,26608.5,1,576.1166174,1,0,23.2,android,branch,0.051,0
LN108080,CUST202080,6439.73,90,02-06-2025 07:58,19.37,monthly,28,female,west,self_employed,219902.53,1,,1,0,4.2,web,app,0.029,0
LN104516,CUST204516,5357.92,90,05-02-2025 13:48,12.67,monthly,19,female,west,salaried,5620.97,0,,5,0,20.5,android,app,0.953,0
LN101261,CUST201261,7562.6,90,29-07-2024 15:22,17.53,monthly,34,male,north,self_employed,37776.9,2,599.1289895,2,0,27.1,ios,branch,0.2,1
LN103160,CUST203160,6203.65,60,29-12-2024 04:20,22.2,weekly,18,female,central,self_employed,8538.12,0,,1,0,0.1,android,agent,0.726,0
LN100970,CUST200970,2337.84,90,09-07-2025 20:46,16.17,weekly,37,female,south,salaried,9599.78,2,583.2352857,2,0,0.1,ios,branch,0.244,0
LN103912,CUST203912,3161.55,180,29-01-2024 15:28,13.74,weekly,32,male,north,salaried,2812.11,1,618.6201362,1,0,5.5,android,app,1.124,0
LN105198,CUST205198,4040.34,30,29-07-2025 02:48,13.65,monthly,49,female,north,salaried,24889.76,1,801.0183477,2,0,0.9,ios,app,0.162,0
LN108846,CUST202846,8215.49,60,12-04-2024 20:58,23.27,monthly,54,female,central,self_employed,5385.94,4,697.7903711,2,1,2,android,agent,1.525,0
LN100259,CUST200259,2221.62,90,02-02-2024 04:51,16.6,monthly,28,male,central,salaried,17378.11,0,553.1476937,2,1,18.8,android,branch,0.128,0
LN103790,CUST203790,10459.28,120,26-11-2023 22:53,14.35,monthly,36,female,east,salaried,31875.99,1,620.2765049,1,0,13,android,app,0.328,1
LN109202,CUST203202,8256.9,120,13-09-2025 04:10,24.19,weekly,28,male,north,self_employed,14992.17,0,694.7347761,2,1,0.1,ios,agent,0.551,0
LN100487,CUST200487,5838.05,30,14-11-2024 00:22,16.45,monthly,26,female,east,informal,9283.03,0,,1,0,1.9,web,app,0.629,0
LN107907,CUST201907,8810.87,30,21-02-2025 22:29,16.68,monthly,41,female,central,salaried,24530.48,0,,1,0,,android,agent,0.359,0
LN100518,CUST200518,4304.89,30,27-02-2024 03:57,17.16,monthly,33,male,west,salaried,64172.19,3,,2,0,8.3,ios,app,0.067,0
LN108342,CUST202342,4297.97,30,03-12-2023 17:34,15.93,monthly,51,male,central,salaried,10643.75,0,639.3542297,2,0,2.8,android,branch,0.404,0
LN100311,CUST200311,7681.52,120,27-09-2024 01:52,11.56,monthly,43,female,north,salaried,20660.98,1,,1,1,2.3,ios,branch,0.372,0
LN103231,CUST203231,5263.02,180,24-04-2025 23:20,15.13,monthly,28,female,west,self_employed,42808.27,0,483.8429468,3,0,18.4,android,app,0.123,0
LN107932,CUST201932,12534.48,30,03-10-2024 16:18,23.24,biweekly,41,female,north,salaried,129780.45,0,715.6395334,0,0,,android,app,0.097,0
LN107457,CUST201457,12680.2,60,13-06-2024 08:10,16.2,monthly,44,female,west,self_employed,14832.57,0,707.0394563,3,1,1,android,app,0.855,1
LN109783,CUST203783,3299.17,30,27-09-2025 06:03,19.39,weekly,37,female,west,informal,60031.34,3,703.2996129,2,0,1.5,web,app,0.055,0
LN105183,CUST205183,6673.64,90,08-01-2025 07:50,16.35,monthly,32,male,west,self_employed,45314.66,3,645.991545,3,0,9.6,android,agent,0.147,0
LN108076,CUST202076,2807.82,90,28-04-2025 19:45,16.38,weekly,48,female,west,salaried,15819.67,1,,1,0,4.2,ios,app,0.177,0
LN106501,CUST200501,4522.86,60,03-10-2024 04:48,16.67,monthly,18,male,east,informal,5028.34,0,,0,0,,android,app,0.899,0
LN106790,CUST200790,6285.57,90,17-11-2023 21:32,13.1,monthly,30,other,east,salaried,55635.84,1,541.952896,2,0,16.7,ios,app,0.113,0
LN107772,CUST201772,11078.92,180,17-12-2024 00:44,18.94,biweekly,42,male,south,self_employed,35476.76,1,714.9060216,1,0,1,android,app,0.312,0
LN102737,CUST202737,3245.81,30,13-02-2025 21:39,15.07,monthly,37,male,east,informal,15773.25,1,681.1062837,0,0,,android,branch,0.206,0
LN107841,CUST201841,7212.74,120,21-01-2025 18:21,21.66,weekly,40,female,north,salaried,12648.43,3,768.3418003,2,0,7.5,android,app,0.57,0
LN106261,CUST200261,3370.99,30,12-10-2023 18:03,18.25,monthly,36,male,east,self_employed,24162.99,5,,0,0,,android,app,0.14,0
LN108205,CUST202205,6210.61,60,01-01-2025 06:05,22.33,monthly,46,female,north,salaried,40981.36,1,658.0779043,3,0,5.4,web,branch,0.152,0
LN101247,CUST201247,4338.5,30,22-08-2025 13:03,13.03,biweekly,38,female,south,informal,4540.48,0,,1,0,4.1,android,branch,0.955,0
LN109335,CUST203335,7987.13,180,22-04-2024 14:42,14.16,monthly,42,female,north,salaried,26748.94,4,645.0702127,1,0,25.1,android,agent,0.299,0
LN104194,CUST204194,15653.05,90,25-05-2024 11:14,17.08,monthly,54,female,central,salaried,5091.88,0,592.5854186,1,0,4.1,android,app,3.074,0
LN108000,CUST202000,4591.53,30,30-05-2024 03:37,21.93,monthly,29,male,west,salaried,18829.48,0,743.6780823,1,0,11.3,android,agent,0.244,0
LN107377,CUST201377,8769.04,120,01-01-2025 02:08,19.14,monthly,42,male,south,unemployed,7041.86,1,,2,0,5.4,android,app,1.245,1
LN103434,CUST203434,5505.98,90,31-12-2024 06:27,23.83,weekly,45,male,south,salaried,13188.99,1,562.2013408,2,0,5.1,android,app,0.417,0
LN105381,CUST205381,3440.57,180,06-12-2023 08:44,17.53,monthly,18,male,east,unemployed,11796,0,662.5889089,1,0,2.4,android,app,0.292,0
LN100958,CUST200958,6548.37,120,27-06-2024 08:52,15.75,monthly,37,female,east,self_employed,27796.17,1,836.2327081,2,1,19.3,android,app,0.236,0
LN100416,CUST200416,10605.54,30,04-02-2025 05:17,21.71,biweekly,38,male,north,salaried,30465.12,2,,1,0,6.1,android,app,0.348,0
LN105741,CUST205741,7402.57,90,25-09-2025 01:27,18.07,monthly,26,female,south,salaried,31567.26,1,799.2341166,3,1,21.1,android,app,0.234,0
LN106727,CUST200727,1879.68,30,28-06-2025 19:04,18.34,monthly,26,male,west,self_employed,73608.81,1,645.0654131,2,0,0.9,web,app,0.026,0
LN104381,CUST204381,5735.42,30,10-01-2024 11:56,12.07,weekly,30,male,south,salaried,,1,,1,0,1.6,android,agent,0.269,0
LN105196,CUST205196,4754.54,90,29-04-2025 23:55,22.25,biweekly,42,male,north,salaried,45553.23,3,,2,1,22,android,app,0.104,0
LN101112,CUST201112,2121.56,30,31-07-2025 13:51,18.51,monthly,48,female,south,informal,2121.8,1,,4,0,1.2,android,branch,0.999,0
LN102688,CUST202688,12581.17,30,26-08-2024 16:07,21.25,monthly,42,female,west,unemployed,5890.13,3,574.3926793,2,0,21.8,ios,agent,2.136,0
LN106472,CUST200472,3324.46,90,03-02-2025 02:02,17.99,biweekly,42,female,north,salaried,4729.67,0,,0,0,,web,agent,0.703,0
LN108819,CUST202819,10064.31,90,04-08-2025 12:07,20.05,monthly,27,female,north,informal,4574.87,1,597.9326239,5,0,13.3,android,app,2.199,0
LN107807,CUST201807,2921.95,90,30-08-2025 22:07,14.26,monthly,42,male,west,informal,62565.08,0,,1,0,3.9,android,app,0.047,0
LN103410,CUST203410,4567.92,60,13-01-2024 16:49,16.57,monthly,34,male,north,self_employed,55734.63,2,607.4747284,0,0,,android,agent,0.082,0
LN100080,CUST200080,5185.9,60,06-03-2024 21:55,21.34,weekly,45,female,west,informal,12008.87,3,684.370948,0,0,,web,app,0.432,0
LN104613,CUST204613,6071.31,30,17-09-2025 06:45,19.54,monthly,31,female,west,salaried,27625.04,0,617.8477623,1,0,,android,branch,0.22,0
LN101373,CUST201373,6361.73,60,23-05-2025 11:16,16.64,weekly,53,male,central,unemployed,6697.09,3,,2,0,8.4,android,app,0.95,0
LN101509,CUST201509,4995.88,30,26-02-2025 11:30,20.33,monthly,41,male,central,self_employed,21334.2,0,,0,0,,web,app,0.234,0
LN106442,CUST200442,12110.34,90,17-12-2024 07:19,17.79,monthly,22,male,south,informal,8227.89,0,,1,0,6,android,app,1.472,1
LN103070,CUST203070,2203.28,60,04-08-2025 01:48,20.22,monthly,38,male,west,salaried,41554.21,2,710.9249496,0,0,,web,app,0.053,0
LN103015,CUST203015,5509.56,120,19-10-2023 07:15,23.94,biweekly,27,female,central,salaried,4220.02,1,,3,0,4.3,android,app,1.305,0
LN104822,CUST204822,2153.94,120,20-05-2024 12:48,20.2,biweekly,40,female,west,self_employed,108566.46,1,715.9083383,2,0,2.6,ios,branch,0.02,0
LN107821,CUST201821,5172.84,90,09-06-2024 19:03,21.67,monthly,32,male,south,salaried,38943.95,1,,4,0,,android,app,0.133,0
LN100092,CUST200092,1257.46,120,16-11-2023 18:32,10.57,monthly,45,female,west,salaried,49198.94,2,,2,0,3.5,android,agent,0.026,0
LN109420,CUST203420,14346.61,30,26-04-2024 23:37,23.35,monthly,32,female,south,salaried,35227.31,0,542.6137788,2,0,2.5,android,app,0.407,0
LN106599,CUST200599,5648.48,120,29-08-2024 00:42,15.63,monthly,43,female,east,informal,67887.85,0,,1,0,10.9,android,agent,0.083,0
LN104442,CUST204442,4013.53,90,19-11-2023 15:51,17.11,biweekly,36,female,east,informal,19116.43,0,685.3541092,2,1,9.9,web,branch,0.21,0
LN107601,CUST201601,2274.13,120,10-11-2023 14:57,12.38,monthly,34,male,west,salaried,11954.59,0,,2,0,0.7,web,agent,0.19,0
LN103834,CUST203834,7876.51,90,23-02-2024 23:25,14.34,biweekly,40,male,south,salaried,29461.11,0,549.1191825,2,0,7.6,android,agent,0.267,0
LN109701,CUST203701,4104.87,180,15-08-2025 20:02,21.93,monthly,35,male,central,informal,62028.81,1,664.7680413,0,0,,android,agent,0.066,0
LN104321,CUST204321,8632.64,180,12-02-2025 19:14,22.88,monthly,18,female,east,self_employed,13412.93,0,,1,1,5.3,ios,app,0.644,0
LN103393,CUST203393,1133.76,90,16-05-2025 11:13,13.73,biweekly,51,male,east,informal,6231.38,1,622.5727867,1,0,1.3,android,app,0.182,0
LN104751,CUST204751,12516.1,120,20-07-2025 05:18,15.6,monthly,49,male,east,salaried,22362.82,2,,2,0,,android,app,0.56,0
LN107228,CUST201228,4524.52,60,25-04-2025 19:48,15.66,biweekly,31,male,central,self_employed,14817.62,4,491.7277486,3,0,1.7,ios,app,0.305,0
LN109190,CUST203190,5914.87,30,27-07-2025 17:26,18.83,monthly,20,female,west,salaried,8272.77,1,,3,0,6.8,android,app,0.715,0
LN102360,CUST202360,11401,60,11-08-2024 17:13,13.88,monthly,44,male,central,informal,37459.33,0,,2,0,7.1,android,agent,0.304,0
LN101147,CUST201147,7019.6,90,12-03-2024 00:55,11.42,weekly,39,female,east,salaried,25630.99,0,586.0453062,2,0,6.2,android,app,0.274,0
LN105665,CUST205665,8275.12,180,27-08-2025 08:58,12.5,biweekly,47,male,west,self_employed,33938.94,0,641.7590647,0,0,,web,branch,0.244,0
LN108074,CUST202074,8983.24,120,10-04-2024 15:41,19.36,weekly,53,female,west,salaried,7156.64,1,,0,0,,ios,app,1.255,0
LN104942,CUST204942,8869.56,30,16-03-2024 14:09,23.05,monthly,42,female,north,self_employed,83319.59,2,,2,0,4.4,android,branch,0.106,0
LN103662,CUST203662,15656.5,60,28-09-2025 23:29,19.72,monthly,46,female,central,self_employed,38554.06,2,835.2180109,0,0,,android,app,0.406,0
LN101562,CUST201562,23472.83,180,06-08-2024 18:46,17.93,monthly,43,female,central,salaried,93250.11,1,705.3064977,0,0,,ios,app,0.252,0
LN104112,CUST204112,5870.13,90,25-11-2023 03:12,13.78,monthly,40,male,south,self_employed,7704.52,2,737.1882829,1,0,3.3,android,agent,0.762,0
LN109049,CUST203049,8672.38,120,09-07-2025 13:33,21.51,weekly,40,female,central,self_employed,4043.19,2,,0,0,,android,branch,2.144,1
LN109275,CUST203275,6866.13,60,18-03-2024 06:01,11.01,biweekly,41,female,south,salaried,16547.16,1,605.1647784,1,0,5.7,android,app,0.415,1
LN108537,CUST202537,5769.72,30,20-09-2024 12:58,16.52,biweekly,25,male,west,salaried,11955.13,0,592.4368114,2,1,6.8,android,app,0.483,0
LN100794,CUST200794,10176.05,30,01-02-2024 07:42,18.41,monthly,38,female,south,informal,22686.62,2,,3,0,0.5,android,agent,0.449,0
LN105853,CUST205853,8438.76,30,10-03-2024 13:13,18.45,monthly,27,male,north,salaried,32423.23,3,,3,0,16.5,ios,agent,0.26,0
LN107618,CUST201618,4457.57,120,24-07-2024 14:24,14.34,monthly,29,female,central,salaried,5456.33,2,685.4146683,2,0,1.8,android,app,0.817,0
LN101593,CUST201593,1633,120,07-08-2024 13:06,20.66,monthly,28,male,west,self_employed,4192.56,1,527.9625245,1,1,5.6,web,branch,0.389,0
LN107417,CUST201417,7206.37,30,11-11-2024 01:53,22.39,biweekly,57,female,east,informal,228740.89,2,745.8373353,2,0,4.9,android,app,0.032,0
LN105266,CUST205266,9082.08,30,27-12-2023 05:52,21.15,weekly,40,male,west,salaried,4540.7,2,611.8909835,1,0,11,ios,app,2,0
LN107146,CUST201146,4314.6,30,23-11-2023 16:22,16.32,biweekly,29,male,central,informal,17535.13,2,592.1789909,2,1,2.6,android,agent,0.246,0
LN100088,CUST200088,10350.18,90,01-06-2024 17:17,21.05,weekly,34,female,west,salaried,43388.38,1,,3,0,1.2,android,branch,0.239,0
LN108694,CUST202694,6743.74,60,19-03-2025 11:12,18.74,monthly,30,male,east,salaried,10936.76,1,800.1224146,3,0,8.4,android,branch,0.617,0
LN109731,CUST203731,1869.71,30,28-06-2024 23:47,15.9,monthly,42,male,east,salaried,42425.57,1,573.7813304,3,0,8.9,web,app,0.044,0
LN109445,CUST203445,13560.64,90,21-12-2024 22:00,18.39,biweekly,51,male,central,salaried,24871.52,5,663.307107,1,0,5.4,android,branch,0.545,0
LN106753,CUST200753,12356.82,90,08-07-2025 09:34,18.49,monthly,42,female,east,self_employed,36231.58,0,553.8845827,3,1,17.8,android,agent,0.341,0
LN103501,CUST203501,4245.69,60,20-02-2024 16:46,13.05,weekly,33,female,east,informal,7918.51,2,,1,0,8.1,android,agent,0.536,0
LN102233,CUST202233,2531.36,180,06-04-2025 11:35,22.78,monthly,30,male,central,unemployed,10996.48,1,565.879225,0,0,,android,agent,0.23,0
LN102802,CUST202802,9439.63,120,18-07-2024 13:08,19.07,monthly,28,female,south,self_employed,10264.6,2,671.2816551,1,0,18.5,android,agent,0.92,0
LN104423,CUST204423,9039.64,120,09-02-2024 19:04,21.93,biweekly,34,male,west,salaried,43160.72,1,,2,0,6.6,android,app,0.209,0
LN105662,CUST205662,2461.46,30,10-12-2024 00:46,17.57,weekly,28,male,central,self_employed,14777.29,2,554.448018,2,0,1.3,web,branch,0.167,0
LN107169,CUST201169,3495.12,30,16-11-2024 17:11,15.28,monthly,23,male,east,informal,54661.09,1,,2,0,1.2,android,agent,0.064,0
LN108336,CUST202336,11501.83,30,03-11-2023 02:02,21.92,monthly,44,female,west,self_employed,5187.37,3,653.7645014,1,0,8.6,ios,branch,2.217,0
LN102147,CUST202147,2677.84,60,14-04-2024 21:54,18.24,monthly,23,female,west,salaried,32483.31,2,738.5767798,1,0,7.2,android,app,0.082,0
LN107968,CUST201968,2378.46,120,09-03-2024 08:31,21.21,weekly,43,male,south,salaried,14833.34,1,509.6595744,4,0,2.8,web,agent,0.16,0
LN106550,CUST200550,3305.12,90,22-10-2023 19:48,20.81,monthly,45,male,east,informal,42857.63,1,496.4178025,0,0,,android,agent,0.077,1
LN107642,CUST201642,12792.47,60,16-05-2025 07:47,20.27,weekly,27,male,south,salaried,59113.99,0,583.167055,1,0,8.8,android,branch,0.216,0
LN106163,CUST200163,5111.13,30,03-05-2025 06:59,18.94,weekly,29,female,south,self_employed,6717.71,2,563.3278928,0,0,,android,app,0.761,0
LN101494,CUST201494,3720.56,30,20-12-2024 18:00,12.58,monthly,25,female,central,salaried,11632.31,0,610.6057483,2,0,14.8,android,app,0.32,0
LN107695,CUST201695,3659.34,120,08-02-2025 13:09,14.42,monthly,42,female,east,informal,19438.03,1,678.8006342,3,0,10.2,ios,branch,0.188,1
LN107093,CUST201093,9773.56,180,14-10-2024 00:08,20.67,monthly,34,male,east,salaried,13170.58,1,604.42295,1,0,11.6,android,app,0.742,1
LN101408,CUST201408,6334.65,120,05-08-2025 12:24,18.7,monthly,31,female,north,informal,94485.42,0,691.8948907,0,0,,android,agent,0.067,0
LN106690,CUST200690,6801.45,180,24-01-2025 22:16,7.49,biweekly,26,male,east,salaried,62821.41,0,,3,0,3.9,android,agent,0.108,0
LN103400,CUST203400,6872.57,30,30-05-2025 04:46,16,monthly,34,female,east,self_employed,75001.9,1,,0,0,,web,agent,0.092,0
LN100108,CUST200108,7753.32,90,09-11-2024 07:16,18.58,monthly,25,male,west,salaried,,2,670.6304759,0,0,,ios,app,0.108,0
LN105635,CUST205635,12561.12,90,16-11-2023 10:37,16.78,monthly,33,other,west,salaried,25220.74,1,605.3089072,0,0,,android,branch,0.498,0
LN108481,CUST202481,17658.63,60,22-04-2025 12:34,19.87,monthly,27,female,east,self_employed,25355.44,1,,1,0,22.1,web,branch,0.696,0
LN106603,CUST200603,4489.18,90,16-12-2024 14:31,10.68,biweekly,36,female,west,salaried,,0,,2,0,6.6,android,app,0.274,0
LN101090,CUST201090,8791.19,30,21-02-2025 10:30,17.68,biweekly,45,male,north,informal,24870.9,1,,1,0,6.1,web,app,0.353,0
LN105559,CUST205559,4280.06,60,29-01-2024 09:46,10.57,weekly,34,male,central,self_employed,56133.12,1,764.4584234,0,0,,ios,branch,0.076,0
LN109411,CUST203411,3035.67,30,12-04-2024 01:32,17.89,weekly,38,female,north,salaried,6964.07,0,690.5918367,2,0,1.7,android,app,0.436,0
LN108142,CUST202142,3860.23,120,27-09-2024 04:27,17.95,monthly,20,female,south,self_employed,20299.33,1,788.8353678,0,0,,ios,app,0.19,0
LN108663,CUST202663,9219.82,30,18-12-2023 03:58,16.17,weekly,22,male,west,salaried,54941.2,1,668.0883442,2,0,0.3,ios,app,0.168,0
LN106595,CUST200595,7212.57,90,25-09-2024 21:54,19.64,monthly,41,female,north,informal,39443.95,1,533.0880648,0,0,,web,app,0.183,0
LN100623,CUST200623,1498.05,90,30-03-2024 02:50,17.81,monthly,31,male,central,salaried,38817.5,1,643.3321506,1,0,0.4,ios,branch,0.039,0
LN106870,CUST200870,8790.4,30,06-11-2024 12:38,15.57,monthly,35,male,south,informal,,1,,1,0,11.4,android,app,0.586,1
LN104813,CUST204813,2399.3,120,19-09-2025 05:24,13.27,monthly,20,female,north,self_employed,7023.88,1,610.8835715,1,0,2,android,app,0.342,0
LN106552,CUST200552,1664.94,30,30-10-2023 19:52,16.43,monthly,50,female,west,salaried,47882.79,0,542.186816,1,0,12.3,android,agent,0.035,0
LN107529,CUST201529,2614.55,90,04-02-2025 17:07,11.61,biweekly,52,female,west,self_employed,131723.34,0,,2,1,0.6,web,app,0.02,1
LN105795,CUST205795,9989.46,120,02-04-2024 22:23,13.56,monthly,42,male,east,self_employed,82284.49,1,963.6828752,2,1,4.6,ios,app,0.121,0
LN107436,CUST201436,3359.73,120,20-08-2025 00:02,14.55,monthly,36,male,west,salaried,161395.05,2,702.5546408,0,0,,web,app,0.021,1
LN104217,CUST204217,6999.94,90,24-05-2024 14:28,24.26,weekly,26,female,west,informal,20026.73,1,550.3224876,2,0,8.1,android,branch,0.35,0
LN105940,CUST205940,3359.55,30,14-04-2024 13:17,25.22,monthly,39,female,west,informal,108536.27,0,560.167799,3,1,7.7,web,branch,0.031,0
LN108500,CUST202500,1387.26,120,09-06-2025 17:29,20.15,monthly,36,male,west,self_employed,31732.01,2,644.4942233,2,0,4,web,agent,0.044,0
LN106428,CUST200428,3849.92,30,05-03-2024 01:53,25.3,monthly,33,male,west,informal,14331.2,1,536.381807,0,0,,android,app,0.269,1
LN106826,CUST200826,2910.94,120,11-10-2024 14:07,19.83,monthly,42,male,north,salaried,14712.01,2,,1,1,15.8,web,app,0.198,1
LN104130,CUST204130,2897.07,30,18-11-2024 00:28,22.34,weekly,26,male,north,unemployed,15698.94,1,,1,0,26.9,android,agent,0.185,0
LN107801,CUST201801,4334.81,180,25-02-2025 15:33,19.54,monthly,36,female,east,salaried,10925.92,2,,2,0,0.2,ios,app,0.397,0
LN107753,CUST201753,6695.34,90,06-03-2024 21:56,19.57,biweekly,42,female,north,salaried,18577.39,0,632.4514757,1,0,1.6,android,app,0.36,0
LN104721,CUST204721,9894.58,90,11-03-2024 18:10,15.22,monthly,44,male,south,informal,108451.22,1,596.9847017,1,0,1.2,web,app,0.091,0
LN101650,CUST201650,6068.43,30,02-04-2025 18:46,19.62,monthly,44,other,north,self_employed,6280.64,2,670.4067192,3,1,,android,branch,0.966,0
LN104140,CUST204140,8807.98,90,17-05-2024 02:57,16.73,biweekly,18,female,south,salaried,2702.58,2,638.4039151,0,0,,android,agent,3.258,1
LN101617,CUST201617,3623.37,30,12-03-2024 17:53,17.63,monthly,32,female,central,salaried,17558.1,1,638.1644281,1,0,2.4,android,app,0.206,0
LN102029,CUST202029,8659.05,30,26-01-2024 01:51,20.33,monthly,27,female,south,salaried,5719.92,2,,1,0,4.9,ios,app,1.514,0
LN108517,CUST202517,4095.68,30,11-03-2024 23:51,10.97,monthly,51,male,east,salaried,6125.39,1,666.6710139,0,0,,android,agent,0.669,0
LN104575,CUST204575,4943.43,120,02-08-2025 13:59,23.97,biweekly,28,male,south,salaried,28900.02,1,591.3145609,1,0,0.2,android,branch,0.171,1
